Title,Price,Sold,Reviews,Condition,Type,Model,UPC,EAN,Brand,Control Style,Power Source,Color,Number of Heat Settings,MPN,Material,Heating System,Year Manufactured,Cable Length,Mounting Location,Item Width,Item Length,Country/Region of Manufacture,Country of Origin,Banned States,Heating Element Format,BTU Heating Rating,Voltage,Features,Operating Sound Rating,Smart Home Compatibility,Area Covered,Smart Home Protocol,Power,Style,Room,Heating Technology,Unit Quantity,Product Lot Quantity,Tonnage,Design,Style Name,Manufacturer,item_width,item_length,ISBN,Handling Time,Shipping,Satisfaction,Customer Service,International Shipping,Returns,Note,GTIN,Room Size,Indoor/Outdoor,Product Depth (in),Portable Heater Features,Heater Type,Product Width (in),Area Heated (Sq Ft),Heater Controls,Wattage (watts),Color Family,Amperage (amps),Certifications and Listings,Portable Heater Safety Features,Product Height (in),Cord Length (in),Voltage (volts),Power/Fuel Type,Product Weight (lb),Heating Element Material,Timer Control,Manufacturer Color,Heating Wattage,Energy Star,Recommended Environment,Height,Protection Properties,Item model number,Warranty Description,Batteries Included?,Special Features,Batteries Required?,Is Discontinued By Manufacturer,Included Components,Item Package Quantity,Item Weight,Size,Part Number,Wattage,Product Dimensions,Number Of Pieces,Bundle Listing,Location,PackQty,Model No.,Item Height,Power (W),Manufacturer Warranty,Refrigerant,Heating Method,Heat Output,SHIPPING,RETURN,ITEM LOCATION,International buyers,Air Direction,Current Rating,Automatic shutoff,Fuel Type,Accessories Included,Timer Included,Anti-freeze setting,ACLI Safety Plug,Installation,Room Size (sq ft),Remote Control,Thermostat,Heating Product Type,Heat rating (BTU/hour),Pack Size,Heating Technology Type,Oscillation,Price,USA Seller,Product use,Customer service,Limited time offer,Shipping Exclusions,Item Depth,Manufacturer Part Number,New Title,Custom Bundle,Tank Capacity,Energy Efficiency Ratio (EER),EC Range,Annual Fuel Utilization Efficiency (AFUE),Colour,Item Dimensions LxWxH,Weight,Heating Coverage,Heating Element Type,Label,ProductGroup,ProductTypeName,Publisher,Studio,Product,Size Type,SKU,Area Coverage,Heating Element,Length,Maximum Heat Power,Power Consumption,Product Model,Product Type,Binding,Warranty,PackageQuantity,NumberOfItems,IsAutographed,MaterialType,Gift,ReleaseDate,Product Informaiton,Gifts,Product Weight (lb.),Baseboard Heating Type,Hydronic,Vented,Department,Seller,For any question,Bundle Description,Width,Depth,Number of Batteries,Battery Size,Battery Included,Motor Type,Battery Capacity,Battery Life,Modification Description,Room Coverage Area,Modified Item,Heat Type,Indoor safe,Ignition,Hose and Regulator included,BTU per Hour,Heating Area,Min. Tank Capacity,Electricity Required,Number of Shelves,Number of Drawers,Seat Depth,Seating Capacity,Firmness,Set Includes,Number of Items in Set,Stove Type Compability,Product Weight lb,Product Depth in,Area Heated Sq Ft,Area Heated (Sq. Ft.),Heat Output BTU/hour,Returnable,Amperage amps,Mor Electric Heating SKU,UPC/GTIN Code,Heating BTU,TAX,Handling Time:,Questions,Anti-freeze Setting,Acli Safety Plug,Product Depth (in.),Certifications And Listings,Heat Rating (btu/hour),Automatic Shutoff,Area Heated (sq. Ft.),Product Width (in.),Indoor/outdoor,Room Size (sq. Ft.),Isbn,Product Height (in.),Power cord,Product Meas,Package size,Power Type,Assembled Product Dimensions (L x W x H),Recommended Location,Assembled Product Weight,manufacturer_part_number,Item Package,Product Length (in.),Model Number,weight,Number of shelves,Heater Style,Sport/Activity,Return,state limitations,LOCATION,Mount Location,Product Length (in),globalTradeItemNumber (GTIN),Number of Elements,Bulb Type,Power Options,Watts,Restricted States,ItemPackageQuantity,Item,Use,Delivery,Overall,Watt,Prop65_fl,Prop65Warning,PartNumber,Batteries,Hight,Supply Voltage,Power Rating,Peak Temperature,Finish,Mounting,Assembly Required,Items Included,Shape,Cooking Area Width,Cooking Area Length,Item Diameter,Item Weight Major,Scent,Product Weight,Release Date,Number of Cool Speeds,Compressor Type,Overall Width,Includes,Overall Height,Start Type,Control Type,Mounting Type,Overall Depth,Load Capacity,CFM,Collection,Number of Bulbs,UL Listed,Item Dimensions,Cord Length,Plug Type,Connectivity,Dosage,Format,Compatible Brand,Compatible Model,Author,Book Tittle,Language,Laser 73,Laser 73 Parts,Voltage volts,Product Width in,package_length,BTU Heating,Import Designation,Resistance Properties,Power Source:,Number of Heat Settings:,BTU Heating Rating:,Control Style:,Item Width:,Heating Element Type:,Color:,MPN:,Amperage:,Application:,Type:,Item Depth:,Item Length:,Plug Type:,Unit of measure,product_height_in,area_heated_sq_ft,product_depth_in,heater_controls,room_size,heater_type,certifications_and_listings,color_family,portable_heater_safety_features,cord_length_in,indoor_outdoor,number_of_heat_settings,product_width_in,power_fuel_type,portable_heater_features,wattage_watts,heat_rating_btu_hour,pack_size,amperage_amps,voltage_volts,product_weight_lb,Batteries Required,Is Assembly Required?,Fabric Type,Output,Sub-Type,Package,Piece Count,Number of Items In Set,ECO mode temp,Country Of Origin,In Sku,Overall Dimension,Maximum Energy Power,Net Weight,Rated Voltage,Power Cord Length,Power/fuel Type,Maximum Air Flow,Heating Capacity,Tax,Setting(btu),Product size,Certifications,Air output,Rated voltage,Heat coverage,Fuel consumption,Net weight,Protection,Package includes,Pressure,Item weight,Main Colour,Power Output,Service,USA Shipping,Mount Type,Application/Usage,Input Voltage,UNSPSC Code,Domestic Shipping,Package Dimensions,Installation Method,Type of Bulb,Certification,Ignition Type,Run time (hours),Fuel rate (gallons/hour),Fuel Tank Capacity (gallons),Heat Output (BTU/hour),Annual Fuel Utilization Efficiency (AFUE) (%),Connection Size,Fuel Gauge,Item Location,Quantity,Battery Type,Assembled Height (in),Assembled Depth (in),Assembled Width (in),Energy Efficiency Rating,wattage,Frame Material,Amperage,eBay Durapower Store Category,Annual Fuel Utilization Efficiency,Energy Efficiency Ratio,Key Word,Key Word 2,Key Word 3,Key Word 4,Country of Manufacture,Reflector,Burner,Flame Screen,Main Pole,Cylinder Housing,Door,Base,Table,Gas Consumption,gnition Method,Safety Device,GW/NW,Surface,BTU,Shipping Weight
**NEW** Berko Marley SRA-1512DS small room fan-forced heater 120V 750-1500W,169.0, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Unit Heater,Berko SRA-1512DS,,,Berko,"Rotary Knob, Dial",Fan,Beige,Variable,,Steel,Forced Air/Fan,,,Wall,,,United States,,,Coil,,120 V,,,,,,750-1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trusttech Bathroom Heater- Mod. IPH-01S- Very Little Used! Free Shipping!, , , ,"Used: An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller’s listing for full details and description of any imperfections. ",Forced Air,IPH-O1S,Does not apply,,TRUSTTECH-,"Digital, Remote Control","Electric, Fan",White,Variable,IPH-01S,Plastic,,,,"Wall, Garage, Tabletop, Under Desk",17.3x 7.7x20.9 inches,,China,,,,1500 w,120 V,"Timer, Digital Display, Thermostat",moderately quiet,,,,,Modern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Hour,white plus black legs,1500 W,,Indoor,,Surge Protection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Compact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beacon Morris W84 Hydronic Heater Wall Cabinet,23 In. W",165.6,60-day returns, ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Hydronics > Hydronic Heaters and Accessories,W84,0700201000150,0700201000150,Beacon-Morris,Analog/Mechanical,"Hydronic, Electric",Black,1,BMK42KS,Steel,Forced Air/Fan,2000,N/A,"Wall, Floor, Cabinet, Baseboard",23.500,25.000,US,,,Coil,5000-5999 BTU,115 V,"Product Type In-Floor and Wall Cabinets, Compatible with Product Type Mfr. No. K84, Compatible Grainger Part Number 4E449, Material Steel, Color White, Overall Height 25 in, Overall Width 23 in, Overall Depth 1/2 in, Rough-In Height 22 1/8 in, Rough-In Width 21 in, Rough-In Depth 4 in, Mounting Location Wall, Mounting Type Recessed, Includes Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.500,,,No,,,,,,,20.3,,,,,,,,,,,,,25.000,,,,,,,,,,,,,,,,,,,,,,No,23.500,23.500,N/A,N/A,No,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PATIOBOSS Electric Infrared Patio Heater Outdoor Wall-Mounted Gold Tube Quite...,166.8, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,,Does not apply,Does not apply,PATIOBOSS,,,Black,,PHG-1500R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHG-1500R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. Heater 9000 BTU Propane Indoor Heater With Bulk Tank Hose and Filter,169.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Heater,MH9BX,0089301321618,,Mr. Heater,Rotary Knob,Battery,Black,3,"F232000, MH9BX",,Heat Pump,,,Floor,9in.,14.25 in,,,,,4000-9000 BTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copper,6 hrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.25in.,,,,20 gal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Broan 120 Recessed Electric Wall-Mount Heater, Recessed, 500/1000, 750/1000 W",169.0,60-day returns,"['Fantastic heater. It performs much better than I expected. Excellent quality and really easy to install. It heats really well and is very quiet.', 'This is a great little heater. I will be ordering another. Thank you.', 'Very pleased', 'What I orded', 'Not as good as the one I own bought back in the 1970sbut over all a good heater for size.The old one still work perfect and puts out better heat.', 'If you want cheap then get it.  Bought 10, only 7 has no problem...']","New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Heating Equipment > Heaters & Furnaces > Electric Heaters & Acces,,0026715004409,0026715004409,Broan-NuTone,Dial,Electric,White,1,120,Steel,,,N/A,Wall,11.200,,,,,,,120 V,"Recessed Electric Wall-Mount Heater, Light Commercial/Residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,,,,,,,,14.900,,,,,,,,,,,,,,,,,,,,,,,,11.200,N/A,N/A,No,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEATGENE Towel Warmer 3 Flat Bar Towel Dryer Wall-Mounted Plug-in Towel Heater,168.0,30-day returns, ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Towel Warmer,HG-R64135,,,HEATGENE,Switch,Electric,,,,304 stainless steel,Heating cable,,,Wall,23.6 in,17.7 in,,,,,,120 V,,,,,,60 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Procom 30,000 btu DUAL FUEL Wall Heater with Propane Conversion kit", , , ,"Used: An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller’s listing for full details and description of any imperfections. ",Combination Heater,Procom MNSD300TBA-BB,Does not apply,,Procom,Push Button,"Natural Gas, Propane",Blue,Variable,,"Aluminum, Steel",Radiant,2020,NA,"Floor, Wall",30 in,26 in,United States,,,flame,30000-39999 BTU,Not Electric,Auto Shut-off,None,,1000 ft²,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stainless Steel,NA,,,5 Stars,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,1-Way,NA,,,,,,,,,,,,,,,,,,,,,,6 in,,,No,,,,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BROAN 120 1000W Fan Forced Wall Heater,168.95,30-day returns,"['Fantastic heater. It performs much better than I expected. Excellent quality and really easy to install. It heats really well and is very quiet.', 'This is a great little heater. I will be ordering another. Thank you.', 'Very pleased', 'What I orded', 'Not as good as the one I own bought back in the 1970sbut over all a good heater for size.The old one still work perfect and puts out better heat.', 'If you want cheap then get it.  Bought 10, only 7 has no problem...']",,,Broan 120,0026715004409,,Broan-NuTone,Dial,Electric,White,1,120,Steel,,,,Wall,,,,,,,,120 V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Portable Eco-Smart Space Heater - Wood,166.0,30-day returns, ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,DF1501,Does Not Apply,Does Not Apply,Does Not Apply,,,Wood,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,Home,SPACE_HEATER,Does Not Apply,Does Not Apply,,,,,,,,,,,Kitchen,,1,,,wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mr Heater Big Buddy Heater WITH Fan 18,000BTU MH18B-F274850 BRAND NEW SEALED!",169.99, ,"['Recommended', 'works great with my halloween decor', 'Works great and a great value.', 'Works good.  As advertised.', 'Works so much better than the batteries.', 'Works great']","New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Portable Heater,Mr. Heater Buddy MH18B,0089301006607,,Mr. Heater,"Rotary Knob, Switch","Gas, Propane",Black,Variable,F274850,,Radiant,,,,,,,,,,18000-18999 BTU,Not Electric,,,,401-450 sq ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Patio Heater, Electric Outdoor Infrared Space Heater Wall Mount with Aluminum ",165.06, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,PHG-1500R,Does Not Apply,Does Not Apply,Does Not Apply,,,silvery,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.04*7.28*6.29inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kitchen,SPACE_HEATER,,,,,,,,,,,,,,One year warranty,,,,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broan 174 10.5A 1500W 120 to 240V Steel White Fan-Forced Wall Heater 9-1/4 H in.,165.0,30-day returns,"['We bought two heaters by different manufacturers in order to compare. This one is quieter and heats better. The thermostat works better and is more accurate. Great unit, it keeps a 230 square foot room warm even in 10 degree F weather.', 'I bought this heater to replace the same one I installed in my lower level bathroom 20 years ago. The replacement was exactly the same size which made the replacement of the internal parts in the existing sheet metal frame very fast. It works well for this small bath to take the chill of the lower level out between heating seasons. After removing the existing Broan 174 I saw a build up of lint/dust on the back side of the heater eliment and it may not have been bad to begin with, so I will keep that in mind if it starts smelling hot (In the next 20 years). Bottom line is it work well to heat a small room quickly.', 'Very good to use in a small bathroom,I run it 240v for less power consumption ', 'it was exactly what I wanted --keeps my small bathroom very warm', 'Easy to install, heat is fast, fan is quiet, looks great.', 'This is the 5th of these heaters I have purchased.  Mostly used in bathrooms and bedrooms both in my own home and in rental properties.  They are reliable, and very quiet, put forth plenty of gentle warm heat without worrying if a small child is close to them.  Excellent product.', 'this heater does exactly what it is build to do .and the support is great and will work well with you.', 'Good quality heater.  Easy to install.  I have four of these and all work perfectly.', 'Thermostat shuts the heater off too soon.', 'small and heats good']",,"Electric Wall Heater, Baseboard Heater",Broan 174,026715002573,,Broan,Dial,"2 Levels, Electric","White, Off White",1,174,"20 ga. Steel, Bone, Galvanized Steel, Steel, 20 Georgia Steel",Forced Air,,,Wall,"12in., 12 in",15,,,,,,120 V,"Timer, Indoor, Overload Protector, Made in USA , Wall Insert , Programmable/Adjustable Thermostat, Thermostat,Wattage Convertible,Overload Protector,Permanently Lubricated Motor, Heating, Wall Mountable, Wattage Convertible, auto shutoff, Permanently Lubricated Motor, Heater, permanently, Adjustable Thermostat",,12in.,Small,LED,750-1500W,,,,,,,,,Broan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Master propane BL35 Heater 120v BTU 35,000",170.0, , ,,Portable Heater,BLP35,,,Master,"Push Button, Rotary Knob","Electric, Propane",Yellow,2,3166685,Steel,Forced Air/Fan,1991,"12""",Floor,14 in,"18""",United States,,,Burner,"35,000",120 V,Auto Shut-Off,Standard,,100 sq ft or Less,,101-200 W,,,,,,Less Than 2 tons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steel,,,,A,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,1-Way,15.1-20 A,,,,,,,,,,,,,,,,,,,,,,11 in,,,No,It varies depending on propane tank size,3.1- 4,A+++ - D,Less Than 80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
