Title,Price,Sold,Reviews,Condition,Item Length,UPC,Power Source,Color,MPN,Material,Brand,BTU Heating Rating,Type,Control Style,Heating System,Voltage,Model,Features,Mounting Location,Smart Home Protocol,Item Width,Power,Country/Region of Manufacture,Manufacturer Warranty,Colour,Number of Heat Settings,Custom Bundle,Height,Main Colour,Manufacturer,Power Output,EAN,Smart Home Compatibility,Area Covered,Cooling Method,Heating Element Format,Item Depth,Tank Capacity,Energy Efficiency Ratio (EER),Operating Sound Rating,Heating Element Material,Annual Fuel Utilization Efficiency (AFUE),Energy Star,EC Range,Ignition Type,Heater Controls,Product Weight (lb),Room Size,Heater Type,Certifications and Listings,Run time (hours),Color Family,Product Width (in),Indoor/Outdoor,Recommended Environment,Fuel rate (gallons/hour),Power/Fuel Type,Portable Heater Features,Area Heated (Sq Ft),Heating Product Type,Product Height (in),Fuel Tank Capacity (gallons),Heat rating (BTU/hour),Product Depth (in),Heating Technology Type,ISBN,Year Manufactured,Wattage (watts),Room Size (sq ft),Amperage (amps),Fuel Type,Pack Size,Voltage (volts),SHIPPING,RETURN,ITEM LOCATION,International buyers,Size,Air Direction,Cable Length,Country of Origin,Item Height,Stove Type Compatibility,Timer Control,Refrigerant,Current Rating,Tonnage,Handling Time,Shipping,Satisfaction,Customer Service,International Shipping,Returns,Note,Product Dimensions,Shipping Weight,California residents,Item model number,Heating Method,Item Dimensions LxWxH,Portable Heater Safety Features,Cord Length (in),Heat Output (BTU/hour),Item Diameter,Item Weight,Number of Speeds,Battery Size,Depth,Number of Batteries,Battery Life,Motor Type,Width,Battery Included,Bundle Description,Weight,Battery Capacity,Length,Shape,Number of Pieces,Towel Rack Length,Style,Mounting,Manufacturer Part Number,Compressor Type,SKU,Gift,Room Coverage Area,Adjustable Thermostat,Heating Style,Heating Element,Manufacturer Color,Setting Types,Location,Maximum Air Flow,Assembly Required,Room Use,Air Flow,Heating Wattage,Heater Style,Amperage,Room Size (Sq. Ft.),Product Type,Plug-In,Thermostat Included,Product Weight (lb.),Control,GTIN,Country of Manufacture,International Availability,Configuration,UPC/GTIN Code,Mor Electric Heating SKU,Heating Technology,Maximum Elevation (Ft),Thermostat,Heat Type,Ignition,Tank Capacity (Min),Indoor Safe,Oxygen Depletion Sensor (ODS),Modified Item,TAX,Handling Time:,Questions,Assembled Depth (in),Color/Finish,Patio Heater Type,Assembled Height (in),Total BTU,Housing Material,Cord Length (ft),Heating Area (sq ft),Assembled Width (in),Outdoor Living Product Type,Wattage,BTU,Item Package,Installation Method,Ventilation Type,Finish Type,Order Limit,Bundle Listing,Tax,Timer Included,Automatic shutoff,Oscillation,Anti-freeze setting,ACLI Safety Plug,Installation,Remote Control,Accessories Included,Dimensions - Height,Dimensions - Width,Cord Length,Heat Output,Coverage per Hour (Sq. Ft.),Installation Required,Hardwiring Required,BTU Output,Use,Price,Seller,Service,USA Shipping,Customer service,Shipping Exclusions,Hertz,Min Fuse size,CFM,Amps,Dimensions,Baseboard Heating Type,Hydronic,Product Length (in),Vented,wattage,Frame Material,eBay Durapower Store Category,Warranty Description,Material Care Instructions,Batteries Required?,Batteries,Department,Is Discontinued By Manufacturer,Package Dimensions,Included Components,Overall Height,Overall Width,Overall Depth,Start Type,Heating Element Type,Heating Coverage,Import Designation,state limitations,Special Feature,Compatible Brand,Compatible Model,PackQty,Application/Usage,Form Factor,Heating Capacity,Product Color,Product Model,Weight (Approximate),ProductGroup,ProductTypeName,Finish,Output,Sub-Type,Max. BTU output,Control Type,Mounting Type,Product Lot Quantity,item_width,Product Weight lb,Product Depth in,Voltage volts,Product Width in,package_length,item_length,Product Height in,Wattage watts,Product Length in,Heat rating BTU/hour,Design,Mount Location,Bulb Type,Number of Elements,Delivery,Product Packaging,Resistance Properties,Product Width (in.),Heater Type:,Product Depth (in.),Area Heated (Sq. Ft.),Color:,Color Family:,Material:,Product Height (in.),Number of Heat Settings:,Cord Length (in.),Electric,Model No.,Recommended Location,Assembled Product Dimensions (L x W x H),Assembled Product Weight,Power Type,Vent Hose Exhaust Configuration,Warranty,Studio,Publisher,PackageQuantity,Label,UL Listed,BTU Heating,Room Size (sq. ft.),Room Size sq ft,Collection,Accessory Type,Mount Type,Country Of Origin,Currency,Country,ListingDuration,Reflector,Burner,Flame screen,Cylinder housing,Door,Base,Table,Wheels,Gas Consumption,Ignition Method,Safety Device,NumberOfItems,Watts,Restricted States,ItemPackageQuantity,Item,Other Part Number,Product Name,Product SubType,Return,Includes,Plug Type,Heat type,Indoor safe,Hose and regulator included,BTU per hour:,Heating area (sq. ft.):,Tank capacity (min.),Runtime,Fuel type,Maximum BTUs,Assembled Depth (Inches),Compatible Tank Sizes,Maximum Heating Area (Sq. Feet),Assembled Width (Inches),Use Location,Assembled Weight (lbs.),Assembled Height (Inches),Heating Area Range (Sq. Ft.),Max Operating Hours on 40-Lb. LP Tank,manufacturer_part_number,Certifications And Listings,Style Name,Main Material,Main Pole,Fuel,Accessories,Packaging,GW/NW,Certifications,Power (W),Room,Energy Efficiency Rating,Unit Type,Heating BTU,Binding,Certification,Life spain,Surface Material,Required Tools,Overheat Shut-off,Cool-touch Housing,Maximum Wattage,Display Type,Assembled Depth (inches),Energy Saving Setting,Assembled Width (inches),Maximum Btus,Assembled Height (inches),Cord Length (inches),Portable,Ean,Contains Batteries,Category,Color Category,Fabric Content,Units Per Consumer Unit,Coverage Area,Piece Count,Gender,Recommended Room,Count,PPU Quantity of Units,Price Per Unit UOM,Home Decor Style,Contained Battery Type,Number of Burners,Age Group,Count Per Pack,Is Assembly Required,Number of Shelves,Theme,Room Size (sq Ft),Area Heated (sq Ft),Heat Rating (btu/hour),Productgroup,Isbn,Sku,Platform,GameName,Country if Origin,Made in,Phase,Height (In.),Length (In.),Standards,Agency Compliance,BtuH,Width (In.),Original/Facsimile,Author,Number of Cool Speeds,Package,Housing Finish,Amps AC,Requires,kW,Depth (In.),Hz,Manufacturers Warranty Length,Batteries Required,Is Assembly Required?,Pattern,Pile Height,Personalize,Regional Design,Personalized,Pile Type,Weave,MaterialType,Fabric Type,Model Number,Products,USA Seller,Limited time offer,Shipping exclusions,Flame Screen,Cylinder Housing,gnition Method,Connectivity,Dosage,Product,Format,Book Tittle,Language,Country of Manufacturer,UNSPSC Code
"Toyostove Flue Pipe Laser 30, 73, 730,56,560,OM-22 Exhaust pipe OEM",199.95, , ,"Used: An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller’s listing for full details and description of any imperfections. ",,Does not apply,Kerosene,Green,,,"Toyostove, Toyotomi, Monitor",,Fan Heater,,,,"Laser 56, 73",Vent Through wall,,,,,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EdenPURE GEN4 A4643/RTL Quartz Infrared Portable Heater, TESTED WORKS",199.99, , ,"Used: An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller’s listing for full details and description of any imperfections. ",,Does not apply,Electric,,,,EdenPURE,,Portable Heater,Push Button,Infrared,,EdenPURE GEN4,,,,,,,None,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ouellet Electronic Bathroom Fan Heater ,200.0, , ,"Used: An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller’s listing for full details and description of any imperfections. ",,,Fan,,,,Ouellet,,,,Forced Air/Fan,,,,Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dyson AM05 Fan Heater - Iron/Blue,199.5, , ,"For parts or not working: An item that does not function as intended and is not fully operational. This includes items that are defective in ways that render them difficult to use, items that require service or repair, or items missing essential components. See the seller’s listing for full details. ",,,Electric,Blue,,,Dyson,,Combination Heater,"Touch, Remote Control",,,Dyson AM05,Timer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dayton 7.5kW Electric Unit Heater, 3-Phase, 480V, 3E343B",199.0, , ,,24,Does not apply,Electric,Tab/Brown,,Steel,DAYTON,,Unit Heater,Dial,Forced Air/Fan,480,3E343B,"Totally Enclosed Fan Motor, 4 Top and 4 Back Threaded Reinforced Holes for Fie",,,,7500w,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 ga. Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vertical or Horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,UL/CUL,,22,,,,,Neutral Gray Powder Coated,6.0,"5/16""-18 Threaded Rod for Ceiling Installation",7.5,10,60,1 Year,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Duraflame Bristol 1,000 Sq. Ft. Infrared Heater in Oak 3RE7 E335639",199.97, , ,,,,,,3RE7 E335639,,Duraflame,,Portable Heater,,Infrared,,E335639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALORITECH PXFT40011 400WATT PANEL HEATER 120VAC NEW!! WOW!,199.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,Does not apply,,,,,CALORITECH,,,,,,PXFT40011,,,,,,,,,Variable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wind Chaser PORTABLE 7 Fin Oil Filled Radiator 1500 WATT space Heater 25""x14""x9""",199.88, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,,Oil,white,WHOF20,,Windchaser,,Portable Oil Filled Radiator,,,120 V,WHOF20,,Floor,,25 in,600 watt to 1500 watt,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stiebel Eltron 233587 Cns 150-1 E Wall-Mounted Convection Heater, 1500W, 120V, 2",196.75, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,744110225143,,Does Not Apply,Does Not Apply,,Unknown,,Does not apply,,,,Does Not Apply,,,,,,,,,,,,,Stiebel Eltron,,07445040145190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNS 150-1 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. Heater Corporation Convection Heater 75k to 200 BTU/HR,195.91, ,"[""I have a 24x30 building 720sq ft it got it up to 75 to 80 in about 30mins its really loud on low. I think it's to much heater for my garage its putting out to much gas fumes for this garbage. I would recommend the 80,000 btu for this size of garage."", ""Works great. I have a 1200 square ft shop and it can heat it up in about 20 minutes on low. The only bad thing I would say is, it is loud and if you have a t.v. or radio in your shop you can't hear it. If you hook up surround sound then you probably could hear a tv then"", 'Two connections easy instructions and started up on the first push! No matches just set on lowest setting and ignite. I left it on low the first time it works fast.', 'Perfect find for my large work shed...', ""This is one of the best outdoor  Heaters I ever had don't take long for it to get warm inside give it a 5 star."", 'this unit is high quality strongly built and adjusts to fit demand I would recommend this to any and all construction outfits for it is dependable and of top quality. I also recommend this because the company who ships it is fast friendly and honest.', ""This heater is amazing keeps my garage very warm in the cold Colorado winter days and also works great to cook with while I'm camping. "", 'excellent source of heat for my garage, works great', 'This heater is very compact , an hears my 3 car garage up n minutes on the lowest setting ! I would recommend this too anyone .', 'works very well,heats up room fast,great price']","New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,0089301000216,Propane,Silver,F270500,Steel,Mr. Heater,,,"Digital, Analog/Mechanical",Convection,Not Electric,Does not apply,,,,,,,,,1,Yes,,,,,0089301000216,,,,,,,,Standard,,100%,,,,,,,,,,,,,,,,,,,,,,,,0089301000216,2000,,,,,,,,,,,75k to 200 BTU/HR,,,,,,,,,,,Free shipping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BEACON MORRIS Kickspace Hydronic Heaters, Straight Copper Tube",199.00,6 watchers, ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,,Hydronic,,,,Beacon-Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stiebel Eltron 074058 120-Volt 1500-Watts Heater,195.33,30-day returns,"['When I bought my business, the 4 restrooms were heated only with surface mounted electric heaters. It seemed like I was replacing one at least every 2 years. They were poorly made, noisy, and had to be run with a separate thermostat that also was prone to fail.Then I bought the Stiebel Eltron. It is quiet, attractive looking, works GREAT, and has the thermostat built in. The quality is outstanding. I plan on replacing all of them with these. (And for comparison the cost is only slightly higher.)', 'Very simple to install and provides fairly even heat in a small room or additional heat in areas that need it when extremely cold outside . This is the second unit I bought and would not hesitate to purchase again .', 'Worked well, from the reviews I was expecting better than ones at 1/2 the price.   If the fan produced more volume it might have made the difference.  ', 'Looks great mounted on wall in my studio. Easy to hook up.', 'The best love it.', 'This is not a large heater, but it is just right for my needs.It will heat one small bedroom or bath with ease.Theromostat works great on this unit.Easy to install.This unit is has a sound level, I would say is very low.', ""Exactly as described. But it doesn't come with electrical cord. So plan on supplying your own."", 'Great little heater. easy to install andlooks great!']","Open box: An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. ",,0094922770530,Electric,White,"CK15E, CK, CK 15 E, 074058","Aluminum, Plastic,Galvanized Steel,Aluminum,Steel, plastic, steel, Plastic, Galvanized Steel,Plastic,Steel,Aluminum, Galvanized Steel, Steel",STIEBEL ELTRON,,"Electric Wall Heater, Fan Heater",Dial,Convection,120 V,CK 15E,"Timer, Indoor, Acli Safety Plug,Anti-Freeze Setting,Automatic Shutoff,Thermostat, Heating, Wall Mountable, Automatic Shut-OFF!,Overheat Protection, Acli Safety Plug, Automatic Shut-OFF!!,Overheat Protection, Automatic Shutoff,Thermostat,Timer, Heater, Overheat Protection, Anti Freeze Setting",Wall,Fan Heaters,"13.25 in, 13.25in.","1500, 1500W",,,,1,,,,,,0094922770530,,250 to 499 sq ft,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,,,,,0094922770530,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Remington Deluxe Heater, Remote Control, Infrared, Wall-Mounted MSRP $363.76",199.0, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,0657888148203,Electric,Silver,,Aluminum,Remington,50000-59999 BTU,Portable Heater,Remote Control,Infrared,120 V,SSR-820G-IHR,Timer,Wall,Infrared,14 in,1001-1500 W,China,,,Variable,,,,,,,,151-200 sq ft,,Strip,,,3 or Less,Standard,Stainless Steel,Less Than 80%,A+,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wall-Mounted Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vornado Vheat Vinta Metal Heater, Green",197.96, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,313106727710,,Green,Does Not Apply,,Unknown,,Does not apply,,,,EH1-0121-17,,,,,,,,,,,,,Vornado,,0313037887804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87 x 11 x 137 inches,,,EH1-0121-17,Forced Air,,,,,,102 pounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VHEAT^Owner's Guide,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,
"Reddy Heater IWH26NLTB Vent Free Gas Wall Heater 26,000 BTU",199.5, , ,"Open box: An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. ",,,Gas,,,,Reddy Heater,,,,,,,,Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
